timestamp,ph,turb,temp,gas
2026-05-17T15:59:54.917Z,941.2,295,29.884,477
2026-05-17T15:59:55.919Z,941.4,296,29.884,477
2026-05-17T15:59:56.920Z,941.6,297,29.884,477
2026-05-17T15:59:57.922Z,942,297.8,29.884,477
2026-05-17T15:59:58.427Z,942,298.6,,477.2
2026-05-17T15:59:59.429Z,942,299.4,,477.2
2026-05-17T16:00:00.453Z,941.8,300.2,29.87,477.4
2026-05-17T16:00:01.432Z,942,301,,477.6
2026-05-17T16:00:02.434Z,941.6,301.8,,477.6
2026-05-17T16:00:03.557Z,941.6,302.6,29.87,477.4
2026-05-17T16:00:04.933Z,941.8,303.4,29.884,477.6
2026-05-17T16:00:05.935Z,942.2,304.2,29.884,477.6
2026-05-17T16:00:06.937Z,942.2,305,29.884,477.6
2026-05-17T16:00:07.939Z,942.6,306,29.884,477.8
2026-05-17T16:00:08.940Z,942.6,307,29.884,478
2026-05-17T16:00:09.942Z,942.6,308,29.87,478
2026-05-17T16:00:10.943Z,942.4,309.2,29.87,478
2026-05-17T16:00:11.945Z,942.2,310.4,29.87,478
2026-05-17T16:00:12.947Z,942,311.6,29.87,478
2026-05-17T16:00:13.949Z,942.2,312.6,29.87,478
2026-05-17T16:00:14.949Z,942.4,313.4,29.87,478
2026-05-17T16:00:15.952Z,942.6,314,29.87,478
2026-05-17T16:00:16.954Z,943,314.6,29.87,478
2026-05-17T16:00:17.955Z,943.2,315.2,29.87,478
2026-05-17T16:00:18.957Z,943.2,316,29.87,478
2026-05-17T16:00:19.958Z,943.2,316.8,29.87,477.8
2026-05-17T16:00:20.960Z,943.2,317.6,29.87,478
2026-05-17T16:00:21.961Z,943.2,318.4,29.87,478.2
2026-05-17T16:00:22.963Z,943.4,319.2,29.87,478.2
2026-05-17T16:00:23.965Z,943.6,320,29.87,478.2
2026-05-17T16:00:24.966Z,943.6,321,29.87,478.4
2026-05-17T16:00:25.968Z,944,322,29.858,478.2
2026-05-17T16:00:26.473Z,944.2,323,,478
2026-05-17T16:00:27.475Z,944.2,324,,478
2026-05-17T16:00:28.974Z,944.2,325,29.858,478.2
2026-05-17T16:00:29.974Z,944.4,326.2,29.846,478.4
2026-05-17T16:00:30.976Z,944.2,327.4,29.846,478.6
2026-05-17T16:00:31.977Z,944,328.6,29.846,478.8
2026-05-17T16:00:32.980Z,944,329.8,29.858,479.8
2026-05-17T16:00:33.980Z,944,331,29.858,480.8
2026-05-17T16:00:34.983Z,943.8,332,29.87,481.6
2026-05-17T16:00:35.984Z,943.8,333,29.87,481.6
2026-05-17T16:00:36.986Z,943.8,334.2,29.858,481.8
2026-05-17T16:00:37.987Z,943.8,335.4,29.846,481.2
2026-05-17T16:00:38.989Z,943.8,336.6,29.834,480.6
2026-05-17T16:00:39.992Z,944,337.8,29.822,480.2
2026-05-17T16:00:40.992Z,944,338.8,29.822,480.6
2026-05-17T16:00:41.994Z,944,339.8,29.834,480.8
2026-05-17T16:00:42.830Z,943.8,339.8,,481
2026-05-17T16:00:43.997Z,944,340,29.834,481
2026-05-17T16:00:44.998Z,943.8,340.2,29.846,481
2026-05-17T16:00:46.000Z,943.8,340.8,29.858,481
2026-05-17T16:00:47.001Z,943.8,341.4,29.872,481
2026-05-17T16:00:47.746Z,944,343,,481.6
2026-05-17T16:00:48.509Z,943.8,344.6,,482.2
2026-05-17T16:00:49.510Z,944,346.2,,483
2026-05-17T16:00:50.513Z,944,347.6,,483.8
2026-05-17T16:00:51.581Z,944.2,348.8,,483.8
2026-05-17T16:00:52.516Z,944.8,349.6,,483.8
2026-05-17T16:00:53.517Z,944.8,350,,484
2026-05-17T16:00:55.015Z,944.8,350.4,29.872,484
2026-05-17T16:00:56.018Z,945,350.8,29.884,483.6
2026-05-17T16:00:57.019Z,945.4,351.4,29.884,484
2026-05-17T16:00:57.524Z,945.2,352.4,,483.6
2026-05-17T16:00:58.548Z,945.6,353.2,29.884,483
2026-05-17T16:01:00.024Z,946,353.8,29.858,482.8
2026-05-17T16:01:01.025Z,946.6,354.6,29.846,483
2026-05-17T16:01:02.027Z,946.6,355.2,29.846,483
2026-05-17T16:01:03.028Z,946.8,355.8,29.834,483.4
2026-05-17T16:01:04.030Z,947.2,356.8,29.822,483.8
2026-05-17T16:01:05.032Z,947.4,358,29.834,483.4
2026-05-17T16:01:06.033Z,947.2,358.8,29.834,483.2
2026-05-17T16:01:07.035Z,947.2,359.8,29.834,483.2
2026-05-17T16:01:08.037Z,947.6,360.6,29.834,483
2026-05-17T16:01:09.038Z,947.6,361.4,29.846,482.8
2026-05-17T16:01:10.039Z,947.6,362.2,29.834,483
2026-05-17T16:01:11.042Z,947.8,363.2,29.834,483
2026-05-17T16:01:12.044Z,948.4,364.2,29.834,483
2026-05-17T16:01:13.044Z,948,365.2,29.834,483
2026-05-17T16:01:14.047Z,948,366.2,29.822,483
2026-05-17T16:01:15.048Z,948.2,367,29.822,482.8
2026-05-17T16:01:16.050Z,948,367.6,29.834,482.6
2026-05-17T16:01:17.051Z,947.8,367.8,29.822,482.4
2026-05-17T16:01:18.053Z,948,368.2,29.834,482.2
2026-05-17T16:01:18.558Z,947.8,368.6,,482
2026-05-17T16:01:19.560Z,947.8,369.2,,482
2026-05-17T16:01:21.058Z,947.8,370.2,29.834,482
2026-05-17T16:01:22.313Z,950.6,371,,482.4
2026-05-17T16:01:23.422Z,952.4,372,,482.6
2026-05-17T16:01:24.530Z,954.4,373,,482.8
2026-05-17T16:01:25.637Z,956.2,373.4,,483
2026-05-17T16:01:26.745Z,958.2,373.6,,483.2
2026-05-17T16:01:27.852Z,957.2,374.2,,483
2026-05-17T16:01:28.961Z,957.2,374.6,,483
2026-05-17T16:01:30.068Z,957.2,375,,483
2026-05-17T16:01:31.176Z,957,376.2,,483
2026-05-17T16:01:32.284Z,957,377.2,,483
2026-05-17T16:01:33.392Z,956.6,378,,483
2026-05-17T16:01:34.501Z,956.4,378.8,,483
2026-05-17T16:01:35.610Z,956.2,379.8,,483
2026-05-17T16:01:36.719Z,956.2,382.2,,483
2026-05-17T16:01:37.828Z,956.2,386.4,,483
2026-05-17T16:01:38.936Z,956.2,391.4,,483
2026-05-17T16:01:40.045Z,956.2,397.2,,483
2026-05-17T16:01:41.153Z,956.4,405.4,,483
2026-05-17T16:01:42.261Z,956.4,413.4,,483
2026-05-17T16:01:43.368Z,956.2,420.6,,483
2026-05-17T16:01:44.476Z,956.2,427.8,,483
2026-05-17T16:01:45.584Z,956.2,434.4,,483
2026-05-17T16:01:46.691Z,956,438.4,,483
2026-05-17T16:01:47.800Z,956,441.4,,483
2026-05-17T16:01:48.907Z,956,443.4,,483
2026-05-17T16:01:50.016Z,956.2,444.8,,483
2026-05-17T16:01:51.125Z,956.2,446.2,,483.2
2026-05-17T16:01:52.234Z,956.2,447.6,,483.4
2026-05-17T16:01:53.343Z,956.2,448.4,,483.4
2026-05-17T16:01:54.452Z,956.2,449.4,,483.4
2026-05-17T16:01:55.561Z,956.2,450.2,,483.4
2026-05-17T16:01:56.669Z,956.2,450.8,,483.2
2026-05-17T16:01:57.777Z,956.2,451.2,,483
2026-05-17T16:01:58.885Z,956.2,451.8,,483
2026-05-17T16:01:59.992Z,956.2,452.2,,483
2026-05-17T16:02:01.100Z,956,452.6,,483
2026-05-17T16:02:02.207Z,956.2,452.8,,483
2026-05-17T16:02:03.315Z,956.2,453.2,,482.8
2026-05-17T16:02:04.423Z,956.2,453.4,,482.6
2026-05-17T16:02:05.532Z,956.2,453.8,,482.4
2026-05-17T16:02:06.641Z,956.2,454.2,,482.2
2026-05-17T16:02:07.749Z,956,454.6,,481.8
2026-05-17T16:02:08.858Z,956.2,454.6,,481.6
2026-05-17T16:02:09.967Z,956.6,454.6,,481.4
2026-05-17T16:02:11.076Z,956.8,454.2,,481.2
2026-05-17T16:02:12.184Z,957,453.8,,481.2
2026-05-17T16:02:13.293Z,957,453.4,,481.4
2026-05-17T16:02:14.401Z,957,453.2,,482.2
2026-05-17T16:02:15.509Z,956.6,453,,483
2026-05-17T16:02:16.616Z,956.4,453.2,,483.6
2026-05-17T16:02:17.724Z,956.2,453.4,,483.8
2026-05-17T16:02:18.832Z,956.2,454,,484.4
2026-05-17T16:02:19.940Z,956.2,454.4,,484.4
2026-05-17T16:02:21.047Z,956.4,454.8,,484.4
2026-05-17T16:02:22.156Z,956.6,455,,484.6
2026-05-17T16:02:23.265Z,956.6,455.2,,484.8
2026-05-17T16:02:24.374Z,956.8,455,,484.6
2026-05-17T16:02:25.483Z,956.8,455.4,,485
2026-05-17T16:02:26.592Z,957,455.6,,485.4
2026-05-17T16:02:27.700Z,956.8,455.8,,485.6
2026-05-17T16:02:28.809Z,957,456,,486.4
2026-05-17T16:02:29.917Z,957.2,456.4,,487.2
2026-05-17T16:02:31.025Z,957,456.2,,487.4
2026-05-17T16:02:32.132Z,956.4,456.2,,487.6
2026-05-17T16:02:33.239Z,956.6,456.2,,488
2026-05-17T16:02:34.347Z,956.2,456.2,,488
2026-05-17T16:02:35.456Z,955.6,456.2,,488
2026-05-17T16:02:36.564Z,955.6,456.4,,488.2
2026-05-17T16:02:37.671Z,955.4,456.6,,488.2
2026-05-17T16:02:38.779Z,955.2,456.6,,487.8
2026-05-17T16:02:39.888Z,955.2,456.6,,487.2
2026-05-17T16:02:40.997Z,955.2,456.4,,486.6
2026-05-17T16:02:42.106Z,955,456.2,,486
2026-05-17T16:02:43.215Z,955.2,456.2,,486
2026-05-17T16:02:44.323Z,954.8,456.2,,486.4
2026-05-17T16:02:45.433Z,954.6,456.2,,487
2026-05-17T16:02:46.540Z,954.6,456.4,,487.2
2026-05-17T16:02:47.647Z,954.6,456.2,,486.6
2026-05-17T16:02:48.755Z,954.6,455.8,,486
2026-05-17T16:02:49.863Z,954.8,455.8,,485.4
2026-05-17T16:02:50.971Z,955,455.8,,484.8
2026-05-17T16:02:52.079Z,955,455.6,,485.4
2026-05-17T16:02:53.186Z,955,456,,486.4
2026-05-17T16:02:54.295Z,954.8,456.2,,486.8
2026-05-17T16:02:55.404Z,954.8,456.4,,487.4
2026-05-17T16:02:56.513Z,955.2,456.6,,488.2
2026-05-17T16:02:57.622Z,955,456.8,,487.8
2026-05-17T16:02:58.730Z,955,457,,487.8
2026-05-17T16:02:59.839Z,955.2,457.8,,487.6
2026-05-17T16:03:00.947Z,955.2,458.4,,487.2
2026-05-17T16:03:02.057Z,954.8,459.2,,486.6
2026-05-17T16:03:03.165Z,955,459.8,,486.6
2026-05-17T16:03:04.272Z,955,460.2,,486.2
2026-05-17T16:03:05.380Z,955.2,460.2,,486.2
2026-05-17T16:03:06.488Z,955.6,460.2,,486.4
2026-05-17T16:03:07.595Z,955.8,460,,486.6
2026-05-17T16:03:08.703Z,956,459.8,,486.8
2026-05-17T16:03:09.811Z,956.4,459.6,,487.6
2026-05-17T16:03:10.919Z,956.2,459.4,,487.6
2026-05-17T16:03:12.028Z,956,459.4,,487.4
2026-05-17T16:03:13.137Z,956,459.4,,487.2
2026-05-17T16:03:14.246Z,956,459.6,,486.8
2026-05-17T16:03:15.355Z,956,459.6,,486.2
2026-05-17T16:03:16.464Z,956.2,459.2,,486.4
2026-05-17T16:03:17.572Z,956.2,458.6,,486.4
2026-05-17T16:03:18.681Z,956.2,457.8,,486.4
2026-05-17T16:03:19.788Z,956.2,456.8,,486.6
2026-05-17T16:03:20.896Z,957.4,456.2,,486.6
2026-05-17T16:03:22.004Z,958.8,456.2,,486.8
2026-05-17T16:03:23.112Z,959.8,456.2,,487.2
2026-05-17T16:03:24.220Z,960.8,456.4,,487.6
2026-05-17T16:03:25.327Z,961.8,456.6,,487.8
2026-05-17T16:03:26.435Z,961.6,456.6,,488
2026-05-17T16:03:27.544Z,961,456.2,,488
2026-05-17T16:03:28.652Z,960.8,456,,487.8
2026-05-17T16:03:29.761Z,960.8,455.6,,487.8
2026-05-17T16:03:30.870Z,960.6,455.2,,487.8
2026-05-17T16:03:31.978Z,960.4,455,,487.8
2026-05-17T16:03:33.087Z,960.6,455,,488
2026-05-17T16:03:34.197Z,960.6,455,,488.2
2026-05-17T16:03:35.304Z,960.4,455.2,,488.2
2026-05-17T16:03:36.412Z,960.4,455.4,,488.2
2026-05-17T16:03:37.520Z,960,455.4,,488
2026-05-17T16:03:38.628Z,959.4,455.4,,487.8
2026-05-17T16:03:39.735Z,959.2,455.2,,487.8
2026-05-17T16:03:40.843Z,959,455,,487.8
2026-05-17T16:03:41.950Z,958.8,455.2,,487.6
2026-05-17T16:03:43.058Z,958.6,455.4,,487.6
2026-05-17T16:03:44.167Z,958.6,455.6,,487.4
2026-05-17T16:03:45.275Z,958.2,455.8,,487.4
2026-05-17T16:03:46.385Z,957.8,455.6,,487.4
2026-05-17T16:03:47.493Z,957.4,455.2,,487.6
2026-05-17T16:03:48.602Z,957.2,454.8,,488
2026-05-17T16:03:49.711Z,957.6,454.4,,488.2
2026-05-17T16:03:50.820Z,958,454.2,,488.2
2026-05-17T16:03:51.928Z,958.4,454.4,,488.2
2026-05-17T16:03:53.035Z,958.8,454.8,,488.2
2026-05-17T16:03:54.143Z,959.2,455,,488
2026-05-17T16:03:55.250Z,959.2,455.2,,488
2026-05-17T16:03:56.358Z,959.2,455.4,,488
2026-05-17T16:03:57.466Z,959.2,455.8,,488
2026-05-17T16:03:58.574Z,959.4,455.8,,488
2026-05-17T16:03:59.683Z,959.2,456,,488.2
2026-05-17T16:04:00.791Z,958.8,456.4,,488.2
2026-05-17T16:04:01.900Z,958.6,456.4,,488
2026-05-17T16:04:03.009Z,958.4,456.4,,487.6
2026-05-17T16:04:04.117Z,958.2,456.8,,487.4
2026-05-17T16:04:05.226Z,958.4,457.2,,486.6
2026-05-17T16:04:06.336Z,958.8,457.4,,486
2026-05-17T16:04:07.444Z,958.8,458.2,,485.6
2026-05-17T16:04:08.552Z,958.8,459,,485.2
2026-05-17T16:04:09.659Z,958.4,459.4,,484.8
2026-05-17T16:04:10.767Z,958.2,459.8,,484.8
2026-05-17T16:04:11.875Z,957.6,460.2,,484.8
2026-05-17T16:04:12.983Z,957.4,460.6,,485.2
2026-05-17T16:04:14.091Z,957.4,461,,485.6
2026-05-17T16:04:15.198Z,957.8,461.6,,485.8
2026-05-17T16:04:16.307Z,957.6,462.2,,486
2026-05-17T16:04:17.416Z,957.8,463,,486.4
2026-05-17T16:04:18.524Z,958.2,463.4,,486.4
2026-05-17T16:04:19.633Z,958.2,463.6,,486.6
