timestamp,ph,turb,temp,gas,result,confidence,turbDev,phDev,gasDev,errors
2026-05-17T16:14:38.647Z,6.71,526.8,28.73,16.4,⚠️  Adulterated — Water Dilution,High,127.1,0.41,10.6,none
2026-05-17T16:14:39.650Z,6.71,527.2,28.71,16.4,⚠️  Adulterated — Water Dilution,High,127.2,0.41,10.6,none
2026-05-17T16:14:40.651Z,6.71,527.6,28.73,16.4,⚠️  Adulterated — Water Dilution,High,127.4,0.41,10.6,none
2026-05-17T16:14:41.653Z,6.71,528.2,28.73,16.4,⚠️  Adulterated — Water Dilution,High,127.7,0.41,10.7,none
2026-05-17T16:14:42.655Z,6.71,528.4,28.71,16.4,⚠️  Adulterated — Water Dilution,High,127.8,0.41,10.7,none
2026-05-17T16:14:43.656Z,6.7,528.4,28.73,16.3,⚠️  Adulterated — Water Dilution,High,127.8,0.4,10.7,none
2026-05-17T16:14:44.658Z,6.72,528.2,28.74,15.9,⚠️  Adulterated — Water Dilution,High,127.7,0.42,11,none
2026-05-17T16:14:45.659Z,6.74,528,28.74,15.4,⚠️  Adulterated — Water Dilution,High,127.6,0.44,11.3,none
2026-05-17T16:14:46.661Z,6.77,527.6,28.73,14.9,⚠️  Adulterated — Water Dilution,High,127.4,0.47,11.6,none
2026-05-17T16:14:47.662Z,6.79,527.2,28.73,14.5,⚠️  Adulterated — Water Dilution,High,127.2,0.49,11.8,none
2026-05-17T16:14:48.664Z,6.82,527,28.73,14.1,⚠️  Adulterated — Water Dilution,High,127.2,0.52,12.1,none
2026-05-17T16:14:49.666Z,6.83,527.2,28.73,14.1,⚠️  Adulterated — Water Dilution,High,127.2,0.53,12,none
2026-05-17T16:14:50.667Z,6.83,527.4,28.73,14.3,⚠️  Adulterated — Water Dilution,High,127.3,0.53,12,none
2026-05-17T16:14:51.669Z,6.82,527.6,28.74,14.3,⚠️  Adulterated — Water Dilution,High,127.4,0.52,11.9,none
2026-05-17T16:14:52.670Z,6.82,527.8,28.75,14.3,⚠️  Adulterated — Water Dilution,High,127.5,0.52,11.9,none
2026-05-17T16:14:53.672Z,6.83,528,28.75,14.3,⚠️  Adulterated — Water Dilution,High,127.6,0.53,11.9,none
2026-05-17T16:14:54.673Z,6.83,528,28.75,14.3,⚠️  Adulterated — Water Dilution,High,127.6,0.53,12,none
2026-05-17T16:14:55.675Z,6.83,528,28.75,14.2,⚠️  Adulterated — Water Dilution,High,127.6,0.53,12,none
2026-05-17T16:14:56.676Z,6.83,528,28.74,14.2,⚠️  Adulterated — Water Dilution,High,127.6,0.53,12,none
2026-05-17T16:14:57.678Z,6.83,527.8,28.74,14.2,⚠️  Adulterated — Water Dilution,High,127.5,0.53,12,none
2026-05-17T16:14:58.680Z,6.83,527.8,28.73,14.1,⚠️  Adulterated — Water Dilution,High,127.5,0.53,12,none
2026-05-17T16:14:59.681Z,6.84,527.8,28.73,14.1,⚠️  Adulterated — Water Dilution,High,127.5,0.54,12.1,none
2026-05-17T16:15:00.683Z,6.84,527.8,28.73,14.1,⚠️  Adulterated — Water Dilution,High,127.5,0.54,12.1,none
2026-05-17T16:15:01.685Z,6.84,527.8,28.74,14.1,⚠️  Adulterated — Water Dilution,High,127.5,0.54,12.1,none
2026-05-17T16:15:02.687Z,6.84,528,28.74,14.1,⚠️  Adulterated — Water Dilution,High,127.6,0.54,12.1,none
2026-05-17T16:15:03.688Z,6.84,528,28.75,14.1,⚠️  Adulterated — Water Dilution,High,127.6,0.54,12,none
2026-05-17T16:15:04.689Z,6.83,528,28.75,14.2,⚠️  Adulterated — Water Dilution,High,127.6,0.53,12,none
2026-05-17T16:15:05.692Z,6.83,528.2,28.75,14.3,⚠️  Adulterated — Water Dilution,High,127.7,0.53,12,none
2026-05-17T16:15:06.693Z,6.83,528.6,28.76,14.3,⚠️  Adulterated — Water Dilution,High,127.8,0.53,11.9,none
2026-05-17T16:15:07.695Z,6.83,529,28.76,14.4,⚠️  Adulterated — Water Dilution,High,128,0.53,11.9,none
2026-05-17T16:15:08.695Z,6.82,529.4,28.77,14.5,⚠️  Adulterated — Water Dilution,High,128.2,0.52,11.8,none
2026-05-17T16:15:09.697Z,6.82,530,28.77,14.5,⚠️  Adulterated — Water Dilution,High,128.4,0.52,11.8,none
2026-05-17T16:15:10.699Z,6.82,530.4,28.77,14.5,⚠️  Adulterated — Water Dilution,High,128.6,0.52,11.8,none
2026-05-17T16:15:11.700Z,6.82,531,28.76,14.5,⚠️  Adulterated — Water Dilution,High,128.9,0.52,11.8,none
2026-05-17T16:15:12.702Z,6.82,531.6,28.77,14.6,⚠️  Adulterated — Water Dilution,High,129.1,0.52,11.8,none
2026-05-17T16:15:13.703Z,6.81,532.4,28.77,14.7,⚠️  Adulterated — Water Dilution,High,129.5,0.51,11.7,none
2026-05-17T16:15:14.706Z,6.81,533.2,28.77,14.7,⚠️  Adulterated — Water Dilution,High,129.8,0.51,11.7,none
2026-05-17T16:15:15.707Z,6.8,534,28.77,14.8,⚠️  Adulterated — Water Dilution,High,130.2,0.5,11.6,none
2026-05-17T16:15:16.709Z,6.8,534.6,28.77,14.9,⚠️  Adulterated — Water Dilution,High,130.4,0.5,11.6,none
2026-05-17T16:15:17.710Z,6.8,535.2,28.77,14.9,⚠️  Adulterated — Water Dilution,High,130.7,0.5,11.6,none
2026-05-17T16:15:18.711Z,6.8,535.6,28.76,14.9,⚠️  Adulterated — Water Dilution,High,130.9,0.5,11.6,none
2026-05-17T16:15:19.713Z,6.8,535.8,28.76,14.9,⚠️  Adulterated — Water Dilution,High,130.9,0.5,11.6,none
2026-05-17T16:15:20.715Z,6.8,536.2,28.76,15,⚠️  Adulterated — Water Dilution,High,131.1,0.5,11.5,none
2026-05-17T16:15:21.717Z,6.8,536.4,28.76,15,⚠️  Adulterated — Water Dilution,High,131.2,0.5,11.5,none
2026-05-17T16:15:22.718Z,6.8,536.6,28.75,15.1,⚠️  Adulterated — Water Dilution,High,131.3,0.5,11.4,none
2026-05-17T16:15:23.719Z,6.8,536.8,28.75,15.2,⚠️  Adulterated — Water Dilution,High,131.4,0.5,11.4,none
2026-05-17T16:15:24.721Z,6.8,537,28.75,15.2,⚠️  Adulterated — Water Dilution,High,131.5,0.5,11.4,none
2026-05-17T16:15:25.723Z,6.8,537.2,28.75,15.2,⚠️  Adulterated — Water Dilution,High,131.6,0.5,11.4,none
2026-05-17T16:15:26.724Z,6.8,537.2,28.75,15.2,⚠️  Adulterated — Water Dilution,High,131.6,0.5,11.4,none
2026-05-17T16:15:27.726Z,6.8,537.4,28.75,15.2,⚠️  Adulterated — Water Dilution,High,131.6,0.5,11.4,none
2026-05-17T16:15:28.727Z,6.8,537.6,28.75,15.2,⚠️  Adulterated — Water Dilution,High,131.7,0.5,11.4,none
2026-05-17T16:15:29.728Z,6.8,537.8,28.75,15.1,⚠️  Adulterated — Water Dilution,High,131.8,0.5,11.4,none
2026-05-17T16:15:30.731Z,6.8,538,28.75,15,⚠️  Adulterated — Water Dilution,High,131.9,0.5,11.5,none
2026-05-17T16:15:31.732Z,6.8,538.4,28.75,15,⚠️  Adulterated — Water Dilution,High,132.1,0.5,11.5,none
2026-05-17T16:15:32.734Z,6.8,538.8,28.75,14.9,⚠️  Adulterated — Water Dilution,High,132.2,0.5,11.6,none
2026-05-17T16:15:33.735Z,6.8,539.2,28.75,14.9,⚠️  Adulterated — Water Dilution,High,132.4,0.5,11.6,none
2026-05-17T16:15:34.737Z,6.8,539.8,28.75,14.9,⚠️  Adulterated — Water Dilution,High,132.7,0.5,11.6,none
2026-05-17T16:15:35.738Z,6.8,540.4,28.75,14.9,⚠️  Adulterated — Water Dilution,High,132.9,0.5,11.6,none
2026-05-17T16:15:36.740Z,6.8,541.2,28.76,14.9,⚠️  Adulterated — Water Dilution,High,133.3,0.5,11.6,none
2026-05-17T16:15:37.742Z,6.8,542,28.76,14.9,⚠️  Adulterated — Water Dilution,High,133.6,0.5,11.6,none
2026-05-17T16:15:38.743Z,6.8,542.8,28.76,14.9,⚠️  Adulterated — Water Dilution,High,134,0.5,11.6,none
2026-05-17T16:15:39.745Z,6.8,543.4,28.76,14.9,⚠️  Adulterated — Water Dilution,High,134.2,0.5,11.6,none
2026-05-17T16:15:40.746Z,6.8,544,28.77,14.9,⚠️  Adulterated — Water Dilution,High,134.5,0.5,11.6,none
2026-05-17T16:15:41.748Z,6.8,544.4,28.77,14.9,⚠️  Adulterated — Water Dilution,High,134.7,0.5,11.6,none
2026-05-17T16:15:42.749Z,6.8,544.6,28.77,14.9,⚠️  Adulterated — Water Dilution,High,134.7,0.5,11.6,none
2026-05-17T16:15:43.751Z,6.8,544.8,28.79,14.9,⚠️  Adulterated — Water Dilution,High,134.8,0.5,11.6,none
2026-05-17T16:15:44.752Z,6.8,545,28.8,14.9,⚠️  Adulterated — Water Dilution,High,134.9,0.5,11.6,none
2026-05-17T16:15:45.754Z,6.8,545,28.79,14.9,⚠️  Adulterated — Water Dilution,High,134.9,0.5,11.6,none
2026-05-17T16:15:46.756Z,6.8,545,28.77,14.9,⚠️  Adulterated — Water Dilution,High,134.9,0.5,11.6,none
2026-05-17T16:15:47.757Z,6.8,545.2,28.79,14.9,⚠️  Adulterated — Water Dilution,High,135,0.5,11.6,none
2026-05-17T16:15:48.759Z,6.8,545.6,28.79,14.9,⚠️  Adulterated — Water Dilution,High,135.2,0.5,11.6,none
2026-05-17T16:15:49.760Z,6.8,546.2,28.79,14.9,⚠️  Adulterated — Water Dilution,High,135.4,0.5,11.6,none
2026-05-17T16:15:50.762Z,6.8,546.8,28.8,14.9,⚠️  Adulterated — Water Dilution,High,135.7,0.5,11.6,none
2026-05-17T16:15:51.763Z,6.8,547.4,28.81,14.9,⚠️  Adulterated — Water Dilution,High,135.9,0.5,11.6,none
2026-05-17T16:15:52.765Z,6.8,547.8,28.81,14.9,⚠️  Adulterated — Water Dilution,High,136.1,0.5,11.6,none
2026-05-17T16:15:53.767Z,6.8,548.2,28.81,14.9,⚠️  Adulterated — Water Dilution,High,136.3,0.5,11.6,none
2026-05-17T16:15:54.768Z,6.8,548.4,28.81,14.9,⚠️  Adulterated — Water Dilution,High,136.4,0.5,11.6,none
2026-05-17T16:15:55.770Z,6.81,548.6,28.81,14.9,⚠️  Adulterated — Water Dilution,High,136.5,0.51,11.6,none
2026-05-17T16:15:56.771Z,6.81,549,28.81,14.9,⚠️  Adulterated — Water Dilution,High,136.6,0.51,11.6,none
2026-05-17T16:15:57.774Z,6.81,549.4,28.81,14.9,⚠️  Adulterated — Water Dilution,High,136.8,0.51,11.6,none
2026-05-17T16:15:58.775Z,6.81,549.6,28.81,14.9,⚠️  Adulterated — Water Dilution,High,136.9,0.51,11.6,none
2026-05-17T16:15:59.776Z,6.81,550,28.81,14.9,⚠️  Adulterated — Water Dilution,High,137.1,0.51,11.6,none
2026-05-17T16:16:00.778Z,6.81,550.6,28.81,14.9,⚠️  Adulterated — Water Dilution,High,137.3,0.51,11.6,none
2026-05-17T16:16:01.780Z,6.81,551.2,28.81,14.9,⚠️  Adulterated — Water Dilution,High,137.6,0.51,11.6,none
2026-05-17T16:16:02.781Z,6.81,551.8,28.81,14.9,⚠️  Adulterated — Water Dilution,High,137.8,0.51,11.6,none
2026-05-17T16:16:03.782Z,6.81,552.4,28.81,14.9,⚠️  Adulterated — Water Dilution,High,138.1,0.51,11.6,none
2026-05-17T16:16:04.784Z,6.81,553,28.81,14.9,⚠️  Adulterated — Water Dilution,High,138.4,0.51,11.6,none
2026-05-17T16:16:05.786Z,6.81,553.4,28.81,14.9,⚠️  Adulterated — Water Dilution,High,138.5,0.51,11.6,none
2026-05-17T16:16:06.787Z,6.81,553.6,28.81,14.9,⚠️  Adulterated — Water Dilution,High,138.6,0.51,11.6,none
2026-05-17T16:16:07.788Z,6.81,554,28.81,14.8,⚠️  Adulterated — Water Dilution,High,138.8,0.51,11.6,none
2026-05-17T16:16:08.791Z,6.81,554.4,28.81,14.8,⚠️  Adulterated — Water Dilution,High,139,0.51,11.6,none
2026-05-17T16:16:09.792Z,6.81,554.8,28.82,14.8,⚠️  Adulterated — Water Dilution,High,139.1,0.51,11.6,none
2026-05-17T16:16:10.793Z,6.81,555.2,28.82,14.8,⚠️  Adulterated — Water Dilution,High,139.3,0.51,11.6,none
2026-05-17T16:16:11.795Z,6.81,555.6,28.83,14.8,⚠️  Adulterated — Water Dilution,High,139.5,0.51,11.6,none
2026-05-17T16:16:12.797Z,6.81,556,28.85,14.8,⚠️  Adulterated — Water Dilution,High,139.7,0.51,11.6,none
2026-05-17T16:16:13.799Z,6.8,556.4,28.85,14.7,⚠️  Adulterated — Water Dilution,High,139.8,0.5,11.7,none
2026-05-17T16:16:14.799Z,6.8,556.8,28.83,14.7,⚠️  Adulterated — Water Dilution,High,140,0.5,11.7,none
2026-05-17T16:16:15.801Z,6.8,557.4,28.83,14.6,⚠️  Adulterated — Water Dilution,High,140.3,0.5,11.8,none
2026-05-17T16:16:16.803Z,6.81,558.2,28.82,14.5,⚠️  Adulterated — Water Dilution,High,140.6,0.51,11.8,none
2026-05-17T16:16:17.805Z,6.81,558.8,28.81,14.6,⚠️  Adulterated — Water Dilution,High,140.9,0.51,11.8,none
2026-05-17T16:16:18.807Z,6.81,559.2,28.81,14.7,⚠️  Adulterated — Water Dilution,High,141,0.51,11.7,none
2026-05-17T16:16:19.808Z,6.8,559.4,28.82,14.7,⚠️  Adulterated — Water Dilution,High,141.1,0.5,11.7,none
2026-05-17T16:16:20.810Z,6.79,559.6,28.83,14.8,⚠️  Adulterated — Water Dilution,High,141.2,0.49,11.6,none
2026-05-17T16:16:21.811Z,6.79,559.6,28.83,14.9,⚠️  Adulterated — Water Dilution,High,141.2,0.49,11.6,none
2026-05-17T16:16:22.813Z,6.78,559.6,28.85,14.8,⚠️  Adulterated — Water Dilution,High,141.2,0.48,11.6,none
2026-05-17T16:16:23.814Z,6.78,560,28.85,14.7,⚠️  Adulterated — Water Dilution,High,141.4,0.48,11.7,none
2026-05-17T16:16:24.816Z,6.78,560.4,28.85,14.7,⚠️  Adulterated — Water Dilution,High,141.6,0.48,11.7,none
2026-05-17T16:16:25.818Z,6.79,560.6,28.83,14.7,⚠️  Adulterated — Water Dilution,High,141.6,0.49,11.7,none
2026-05-17T16:16:26.819Z,6.79,560.8,28.83,14.7,⚠️  Adulterated — Water Dilution,High,141.7,0.49,11.7,none
