timestamp,ph,turb,temp,gas
2026-05-17T16:08:32.256Z,953.4,473.8,,470
2026-05-17T16:08:33.257Z,953,473.4,,470
2026-05-17T16:08:34.259Z,953,473.2,,470
2026-05-17T16:08:35.260Z,952.8,473,,470
2026-05-17T16:08:36.263Z,952.8,472.6,,470
2026-05-17T16:08:37.263Z,952.8,472.6,,470
2026-05-17T16:08:38.265Z,953.2,472.6,,470
2026-05-17T16:08:39.268Z,953.2,472.4,,470
2026-05-17T16:08:40.269Z,953.2,472.6,,470
2026-05-17T16:08:41.558Z,953.2,472.8,29.69,470.2
2026-05-17T16:08:43.021Z,952.6,473.4,,470.6
2026-05-17T16:08:44.128Z,953.4,474.6,,471.2
2026-05-17T16:08:44.984Z,954.4,475.8,29.69,471.8
2026-05-17T16:08:45.985Z,955.2,476.2,29.69,475.6
2026-05-17T16:08:46.988Z,956.4,476.6,29.702,479.6
2026-05-17T16:08:47.988Z,958,476.4,29.702,485.8
2026-05-17T16:08:48.990Z,957.6,475.8,29.702,491.2
2026-05-17T16:08:49.991Z,957.2,475.2,29.702,498.6
2026-05-17T16:08:50.994Z,956.8,475.4,29.702,501.2
2026-05-17T16:08:51.995Z,956.4,475.8,29.69,503
2026-05-17T16:08:52.996Z,956,476.2,29.69,501.6
2026-05-17T16:08:53.998Z,956.4,476.6,29.69,501.6
2026-05-17T16:08:55.000Z,956.4,476.8,29.69,500
2026-05-17T16:08:56.003Z,956.6,476.6,29.69,499.2
2026-05-17T16:08:57.004Z,956.6,476.4,29.702,497.8
2026-05-17T16:08:58.006Z,956.8,476.2,29.702,497.4
2026-05-17T16:08:59.007Z,956.6,476,29.702,496.2
2026-05-17T16:09:00.008Z,956.8,476,29.702,495.4
2026-05-17T16:09:01.010Z,957,476,29.702,496.4
2026-05-17T16:09:02.012Z,957.2,476.2,29.69,497
2026-05-17T16:09:03.014Z,958,476.4,29.69,499
2026-05-17T16:09:04.015Z,958,476.6,29.69,500.8
2026-05-17T16:09:05.017Z,958,477,29.702,501.8
2026-05-17T16:09:06.018Z,958,477.4,29.702,501.4
2026-05-17T16:09:07.020Z,957.8,477.6,29.702,502.6
2026-05-17T16:09:07.530Z,959,477.2,,503.2
2026-05-17T16:09:09.023Z,940.8,476.6,29.702,505.4
2026-05-17T16:09:10.024Z,938,476.2,29.688,505.6
2026-05-17T16:09:11.026Z,934,476.4,29.676,505.2
2026-05-17T16:09:12.028Z,930,476.6,29.688,504
2026-05-17T16:09:13.029Z,923.8,477.4,29.688,501.4
2026-05-17T16:09:14.031Z,937.6,478.6,29.688,497.2
2026-05-17T16:09:15.032Z,936,479.2,29.702,495.4
2026-05-17T16:09:16.034Z,935.2,479.2,29.702,494.4
2026-05-17T16:09:17.035Z,934.4,479.2,29.69,493.8
2026-05-17T16:09:18.037Z,934,479.2,29.69,493.2
2026-05-17T16:09:19.039Z,933.6,479,29.69,492.8
2026-05-17T16:09:20.039Z,933,478.8,29.702,491.8
2026-05-17T16:09:21.042Z,932.6,478.6,29.714,491
2026-05-17T16:09:22.043Z,932.4,478.4,29.726,490.4
2026-05-17T16:09:23.045Z,931.8,478.2,29.726,490.2
2026-05-17T16:09:24.046Z,931.4,478.2,29.726,490
2026-05-17T16:09:25.048Z,931,478.4,29.726,490
2026-05-17T16:09:26.049Z,931,478.6,29.726,489.8
2026-05-17T16:09:27.051Z,930.8,478.8,29.726,489.6
2026-05-17T16:09:28.054Z,931.2,478.8,29.726,489.4
2026-05-17T16:09:29.054Z,931.2,478.6,29.726,489.2
2026-05-17T16:09:30.056Z,931.2,478.4,29.726,489.2
2026-05-17T16:09:31.057Z,931,478.2,29.726,489.4
2026-05-17T16:09:32.059Z,930.8,478.2,29.726,489.6
2026-05-17T16:09:33.061Z,930.2,478.4,29.738,489.8
2026-05-17T16:09:34.062Z,930.2,478.6,29.75,489.8
2026-05-17T16:09:35.064Z,930.2,478.8,29.75,489.8
2026-05-17T16:09:36.066Z,930.2,479,29.738,489.6
2026-05-17T16:09:37.067Z,930.2,479,29.738,489.6
2026-05-17T16:09:38.068Z,930.2,479.2,29.738,489.4
2026-05-17T16:09:39.071Z,930,479.6,29.726,489.2
2026-05-17T16:09:40.071Z,930.2,480.2,29.726,488.6
2026-05-17T16:09:41.074Z,930.4,481,29.738,488.2
2026-05-17T16:09:42.074Z,930.6,481.8,29.726,487.6
2026-05-17T16:09:43.077Z,930.6,482.2,29.714,487.2
2026-05-17T16:09:44.079Z,930.8,482.4,29.714,487
2026-05-17T16:09:45.079Z,930.6,482.4,29.714,486.8
2026-05-17T16:09:46.081Z,930.4,482.2,29.702,486.8
2026-05-17T16:09:47.083Z,930.2,482.2,29.714,486.8
2026-05-17T16:09:48.085Z,930.2,482.4,29.714,488
2026-05-17T16:13:31.544Z,909.2,483.6,29.476,
2026-05-17T16:13:32.544Z,888.8,485.2,29.214,
2026-05-17T16:13:33.547Z,868.8,487,28.976,
2026-05-17T16:13:34.548Z,849,489,28.726,
2026-05-17T16:13:35.550Z,829.4,491.2,28.488,
2026-05-17T16:13:36.551Z,830.8,492.4,28.476,
2026-05-17T16:13:37.553Z,832,493.4,28.488,
2026-05-17T16:13:38.555Z,833,494.2,28.488,
2026-05-17T16:13:39.556Z,834,495,28.488,
2026-05-17T16:13:40.558Z,834.8,496.2,28.488,
2026-05-17T16:13:41.559Z,835.6,497.6,28.5,
2026-05-17T16:13:42.561Z,836.4,498.8,28.5,
2026-05-17T16:13:43.562Z,848.2,502.8,28.5,
2026-05-17T16:13:44.235Z,849,504.4,,
2026-05-17T16:13:45.565Z,870.2,508.6,28.538,484.2
2026-05-17T16:13:46.566Z,890.6,512,28.576,477.6
2026-05-17T16:13:47.568Z,909.2,512.6,28.6,466.6
2026-05-17T16:13:48.162Z,913.2,511.2,,455.2
2026-05-17T16:13:49.571Z,927.8,511.2,28.638,444
2026-05-17T16:13:50.572Z,922.4,507.8,28.662,437.8
2026-05-17T16:13:51.574Z,917.6,505.2,28.648,434.6
2026-05-17T16:13:52.575Z,914.6,505.4,28.648,435.6
2026-05-17T16:13:53.577Z,915,505,28.648,437.2
2026-05-17T16:13:54.579Z,915.8,505.4,28.634,437.6
2026-05-17T16:13:55.580Z,916.4,506.2,28.648,438.4
2026-05-17T16:13:56.582Z,918.4,507.2,28.662,440.2
2026-05-17T16:13:57.584Z,920.6,508.4,28.662,442
2026-05-17T16:13:58.585Z,922.8,509.4,28.662,443.8
2026-05-17T16:13:59.587Z,925,510.2,28.676,445.4
2026-05-17T16:14:00.588Z,927.4,510.8,28.676,446.8
2026-05-17T16:14:01.590Z,928.2,511.4,28.676,447
2026-05-17T16:14:02.592Z,928.6,511.6,28.662,447
2026-05-17T16:14:03.594Z,928.8,512,28.662,446.8
2026-05-17T16:14:04.594Z,928.8,512.6,28.648,446.6
2026-05-17T16:14:05.596Z,928.4,513.2,28.648,446.2
2026-05-17T16:14:06.597Z,928.2,513.6,28.648,446.2
2026-05-17T16:14:07.600Z,928,514.2,28.648,446.4
2026-05-17T16:14:08.601Z,928,514.8,28.662,446.4
2026-05-17T16:14:09.602Z,928,515.2,28.676,446.6
2026-05-17T16:14:10.604Z,928.2,515.8,28.676,446.8
2026-05-17T16:14:11.606Z,928.4,516.6,28.676,446.8
2026-05-17T16:14:12.608Z,928.4,517.2,28.69,446.8
2026-05-17T16:14:13.608Z,928.4,517.8,28.69,446.8
2026-05-17T16:14:14.611Z,928.6,518.6,28.69,446.8
2026-05-17T16:14:15.611Z,928.6,519.4,28.676,446.8
2026-05-17T16:14:16.613Z,932.6,517.8,28.676,446.8
2026-05-17T16:14:17.615Z,933.4,517.8,28.676,446.2
2026-05-17T16:14:18.616Z,933.6,517.8,28.676,445.6
2026-05-17T16:14:19.619Z,933.4,517.6,28.676,445
2026-05-17T16:14:20.619Z,933.6,517.6,28.69,444.8
2026-05-17T16:14:21.622Z,930.6,519.6,28.69,444.6
2026-05-17T16:14:22.623Z,931.2,520.4,28.69,445.2
2026-05-17T16:14:23.624Z,932.4,521.2,28.69,446
2026-05-17T16:14:24.626Z,933.8,522,28.69,446.6
2026-05-17T16:14:25.627Z,934.4,522.4,28.69,446.6
2026-05-17T16:14:26.629Z,934.2,523,28.69,446.8
2026-05-17T16:14:27.630Z,934,523.4,28.702,446.8
2026-05-17T16:14:28.632Z,933.8,523.6,28.702,446.6
2026-05-17T16:14:29.633Z,933.6,523.6,28.702,446.4
2026-05-17T16:14:30.635Z,933.8,524,28.702,446.6
2026-05-17T16:14:31.637Z,934,524.2,28.702,446.4
2026-05-17T16:14:32.638Z,934,524.4,28.69,446.2
2026-05-17T16:14:33.641Z,933.8,524.6,28.69,446.2
2026-05-17T16:14:34.642Z,933.6,525.2,28.702,446.2
2026-05-17T16:14:35.643Z,933.4,525.4,28.702,446.2
2026-05-17T16:14:36.645Z,933.4,525.6,28.714,446.4
2026-05-17T16:14:37.647Z,933.4,526.2,28.726,446.6
2026-05-17T16:14:38.647Z,933.6,526.8,28.726,446.8
2026-05-17T16:14:39.650Z,933.8,527.2,28.714,446.8
2026-05-17T16:14:40.651Z,934,527.6,28.726,446.8
2026-05-17T16:14:41.653Z,934,528.2,28.726,446.6
2026-05-17T16:14:42.655Z,934,528.4,28.714,446.6
2026-05-17T16:14:43.656Z,935,528.4,28.726,446.4
2026-05-17T16:14:44.658Z,933,528.2,28.738,445.2
2026-05-17T16:14:45.659Z,930.8,528,28.738,443.6
2026-05-17T16:14:46.661Z,928.2,527.6,28.726,442.2
2026-05-17T16:14:47.662Z,925.8,527.2,28.726,440.8
2026-05-17T16:14:48.664Z,922.6,527,28.726,439.6
2026-05-17T16:14:49.666Z,922.4,527.2,28.726,439.8
2026-05-17T16:14:50.667Z,922.4,527.4,28.726,440.2
2026-05-17T16:14:51.669Z,922.8,527.6,28.738,440.4
2026-05-17T16:14:52.670Z,922.8,527.8,28.75,440.4
2026-05-17T16:14:53.672Z,922.4,528,28.75,440.4
2026-05-17T16:14:54.673Z,922.4,528,28.75,440.2
2026-05-17T16:14:55.675Z,922.2,528,28.75,440
2026-05-17T16:14:56.676Z,922,528,28.738,440
2026-05-17T16:14:57.678Z,921.8,527.8,28.738,440
2026-05-17T16:14:58.680Z,921.8,527.8,28.726,439.8
2026-05-17T16:14:59.681Z,921.4,527.8,28.726,439.6
2026-05-17T16:15:00.683Z,921.2,527.8,28.726,439.6
2026-05-17T16:15:01.685Z,921,527.8,28.738,439.6
2026-05-17T16:15:02.687Z,921.2,528,28.738,439.6
2026-05-17T16:15:03.688Z,921.4,528,28.75,439.8
2026-05-17T16:15:04.689Z,921.6,528,28.75,440
2026-05-17T16:15:05.692Z,921.8,528.2,28.75,440.2
2026-05-17T16:15:06.693Z,922,528.6,28.762,440.4
2026-05-17T16:15:07.695Z,922.2,529,28.762,440.6
2026-05-17T16:15:08.695Z,922.6,529.4,28.774,440.8
2026-05-17T16:15:09.697Z,922.8,530,28.774,441
2026-05-17T16:15:10.699Z,923,530.4,28.774,441
2026-05-17T16:15:11.700Z,923.2,531,28.762,441
2026-05-17T16:15:12.702Z,923.4,531.6,28.774,441.2
2026-05-17T16:15:13.703Z,923.6,532.4,28.774,441.4
2026-05-17T16:15:14.706Z,924,533.2,28.774,441.6
2026-05-17T16:15:15.707Z,924.6,534,28.774,441.8
2026-05-17T16:15:16.709Z,925,534.6,28.774,442
2026-05-17T16:15:17.710Z,925.2,535.2,28.774,442
2026-05-17T16:15:18.711Z,925.2,535.6,28.762,442
2026-05-17T16:15:19.713Z,925.4,535.8,28.762,442.2
2026-05-17T16:15:20.715Z,925.2,536.2,28.762,442.4
2026-05-17T16:15:21.717Z,925.2,536.4,28.762,442.6
2026-05-17T16:15:22.718Z,925.2,536.6,28.75,442.8
2026-05-17T16:15:23.719Z,925.2,536.8,28.75,443
2026-05-17T16:15:24.721Z,925,537,28.75,443
2026-05-17T16:15:25.723Z,925,537.2,28.75,443
2026-05-17T16:15:26.724Z,925,537.2,28.75,443
2026-05-17T16:15:27.726Z,925,537.4,28.75,443
2026-05-17T16:15:28.727Z,925,537.6,28.75,443
2026-05-17T16:15:29.728Z,925,537.8,28.75,442.8
2026-05-17T16:15:30.731Z,925,538,28.75,442.6
2026-05-17T16:15:31.732Z,925,538.4,28.75,442.4
2026-05-17T16:15:32.734Z,925,538.8,28.75,442.2
2026-05-17T16:15:33.735Z,925.2,539.2,28.75,442
2026-05-17T16:15:34.737Z,925.2,539.8,28.75,442
2026-05-17T16:15:35.738Z,925.4,540.4,28.75,442
2026-05-17T16:15:36.740Z,925.4,541.2,28.762,442.2
2026-05-17T16:15:37.742Z,925.4,542,28.762,442.2
2026-05-17T16:15:38.743Z,925.2,542.8,28.762,442.2
2026-05-17T16:15:39.745Z,925.4,543.4,28.762,442.2
2026-05-17T16:15:40.746Z,925.2,544,28.774,442.2
2026-05-17T16:15:41.748Z,925.4,544.4,28.774,442
2026-05-17T16:15:42.749Z,925.4,544.6,28.774,442
2026-05-17T16:15:43.751Z,925.4,544.8,28.786,442
2026-05-17T16:15:44.752Z,925.2,545,28.798,442
2026-05-17T16:15:45.754Z,925.2,545,28.786,442
2026-05-17T16:15:46.756Z,925,545,28.774,442
2026-05-17T16:15:47.757Z,925.2,545.2,28.786,442
2026-05-17T16:15:48.759Z,925.2,545.6,28.786,442
2026-05-17T16:15:49.760Z,925.2,546.2,28.786,442
2026-05-17T16:15:50.762Z,925.4,546.8,28.798,442
2026-05-17T16:15:51.763Z,925.2,547.4,28.81,442
2026-05-17T16:15:52.765Z,925,547.8,28.81,442
2026-05-17T16:15:53.767Z,924.8,548.2,28.81,442
2026-05-17T16:15:54.768Z,924.6,548.4,28.81,442
2026-05-17T16:15:55.770Z,924.4,548.6,28.81,442
2026-05-17T16:15:56.771Z,924.4,549,28.81,442
2026-05-17T16:15:57.774Z,924.2,549.4,28.81,442
2026-05-17T16:15:58.775Z,924.2,549.6,28.81,442
2026-05-17T16:15:59.776Z,924.2,550,28.81,442
2026-05-17T16:16:00.778Z,924,550.6,28.81,442
2026-05-17T16:16:01.780Z,924,551.2,28.81,442
2026-05-17T16:16:02.781Z,924,551.8,28.81,442
2026-05-17T16:16:03.782Z,924,552.4,28.81,442
2026-05-17T16:16:04.784Z,924,553,28.81,442
2026-05-17T16:16:05.786Z,924,553.4,28.81,442
2026-05-17T16:16:06.787Z,924,553.6,28.81,442
2026-05-17T16:16:07.788Z,924,554,28.81,441.8
2026-05-17T16:16:08.791Z,924,554.4,28.81,441.8
2026-05-17T16:16:09.792Z,924,554.8,28.822,441.8
2026-05-17T16:16:10.793Z,924.2,555.2,28.822,441.8
2026-05-17T16:16:11.795Z,924.4,555.6,28.834,441.8
2026-05-17T16:16:12.797Z,924.4,556,28.846,441.8
2026-05-17T16:16:13.799Z,924.8,556.4,28.846,441.6
2026-05-17T16:16:14.799Z,924.8,556.8,28.834,441.4
2026-05-17T16:16:15.801Z,924.6,557.4,28.834,441.2
2026-05-17T16:16:16.803Z,924.4,558.2,28.822,441
2026-05-17T16:16:17.805Z,924.2,558.8,28.81,441.2
2026-05-17T16:16:18.807Z,924.4,559.2,28.81,441.4
2026-05-17T16:16:19.808Z,924.8,559.4,28.822,441.6
2026-05-17T16:16:20.810Z,925.6,559.6,28.834,441.8
2026-05-17T16:16:21.811Z,926,559.6,28.834,442
2026-05-17T16:16:22.813Z,926.6,559.6,28.846,441.8
2026-05-17T16:16:23.814Z,926.6,560,28.846,441.6
2026-05-17T16:16:24.816Z,926.6,560.4,28.846,441.6
2026-05-17T16:16:25.818Z,926.2,560.6,28.834,441.6
2026-05-17T16:16:26.819Z,926.2,560.8,28.834,441.6
